name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Obtenir un apport en quasi-fonds propres pour les SPL contribuant au plan de relance,/aides/a29b-obtenir-un-apport-en-quasi-fonds-propres-pour/,True,,False,url not starting with http,[],False
Être accompagné dans le tourisme associatif et familial pour favoriser l'intégration des populations fragilisées et le maintien d'activités sur le territoire,/aides/9f6e-etre-accompagne-dans-le-tourisme-associatif-e/,True,,False,url not starting with http,[],False
"Obtenir un accompagnement dans la modernisation des équipements et la structuration des filières thermalisme, ports de plaisance et montagne",/aides/f552-obtenir-un-accompagnement-dans-la-modernisati/,True,,False,url not starting with http,[],False
Obtenir un investissement pour accélérer le développement d’acteurs d’envergure nationale et les amener à devenir des leaders sur leur segment de marché,/aides/a320-obtenir-un-investissement-pour-accelerer-le-d/,True,,False,url not starting with http,[],False
Obtenir un investissement pour financer ou refinancer vos projets immobiliers - Ligne d'investissement Rebond,/aides/d247-obtenir-un-investissement-pour-financer-ou-re/,True,,False,url not starting with http,[],False
Obtenir un investissement afin de lever de la dette et financer des projets allant jusqu'à 14M€ - Ligne d'investissement France Région Tourisme,/aides/54ca-obtenir-un-investissement-afin-de-lever-de-la/,True,,False,url not starting with http,[],False
"Accélérer la digitalisation de votre organisme, vous permettant ainsi de gagner en efficacité opérationnelle - Digitalisation et simplification",/aides/6f56-accelerer-la-digitalisation-de-votre-organism/,True,,False,url not starting with http,[],False
Développer vos investissements et renforcer vos fonds propres à travers l’émission de titres participatifs dans un cadre sécurisé - Emission de titres participatifs,/aides/7285-developper-vos-investissements-et-renforcer-v/,False,url changed to https://www.banquedesterritoires.fr/titres-participatifs?pk_campaign=Aides_Territoires&pk_kwd=emission_titres_participatifs&pk_source=Affiliation,False,url not starting with http,[],False
Faciliter l’implantations d'usines sur des sites nouveaux ou reconvertis - Sites pilotes pour accélérer les transitions industrielle et écologique,/aides/2f8b-faciliter-limplantations-dusines-sur-des-site/,True,,False,url not starting with http,[],False
Trouver des sites « clés en main » permettant d’accélérer et de simplifier vos procédures d’installation - 78 sites industriels « clés en main »,/aides/d6ef-trouver-des-sites-cles-en-main-permettant-dac/,True,,False,url not starting with http,[],False
"Faire face aux besoins urgents de trésorerie en période de crise - SOUTIEN+, l'autorisation de découvert pour les professions juridiques",/aides/3ff4-faire-face-aux-besoins-urgents-de-tresorerie-/,True,,False,url not starting with http,[],False
Obtenir une offre de prêt dédiée au financement de logements de fonction - Prêt Logement de Fonction (PLF),/aides/a7d1-obtenir-une-offre-de-pret-dediee-au-financeme/,True,,False,url not starting with http,"['http://www.banquedesterritoires.fr/sites/default/files/2018-11/les-index.pdf', 'http://www.banquedesterritoires.fr/sites/default/files/2018-11/la-mobilisation-des-fonds.pdf']",True
Trouver une offre de prêt dédiée au financement d'opérations de construction ou d'acquisition de logements sociaux à loyer intermédiaire - Prêt PLI,/aides/33f4-trouver-une-offre-de-pret-dediee-au-financeme/,True,,False,url not starting with http,"['http://www.banquedesterritoires.fr/sites/default/files/2018-11/les-index.pdf', 'http://www.banquedesterritoires.fr/sites/default/files/2018-11/la-mobilisation-des-fonds.pdf']",True
Proposer une offre de prêt  l’accélération des programmes d’investissement 2016-2018 - Prêt haut de bilan - Rénovation,/aides/ce6e-une-offre-de-pret-dedie-a-lacceleration-des-p/,True,,False,url not starting with http,[],False
Financer une offre de service du secteur de l'énergie - Service du secteur de l'énergie,/aides/26ca-financer-une-offre-de-service-du-secteur-de-l/,False,url changed to https://www.banquedesterritoires.fr/financer-entreprise-proposant-service-territorial?pk_campaign=Aides_Territoires&pk_kwd=service_secteur_energie&pk_source=Affiliation,False,url not starting with http,[],False
"Trouver des services pour la biodiversité, le changement climatique, la gestion de l'eau et des déchets",/aides/3aa3-trouver-des-services-pour-la-biodiversite-le-/,False,url changed to https://www.banquedesterritoires.fr/financer-entreprise-proposant-service-territorial?pk_campaign=Aides_Territoires&pk_kwd=biodiversite_climatique_eau_dechets&pk_source=Affiliation,False,url not starting with http,[],False
Être accompagné dans la diversification de votre stratégie financière en vous apportant une solution de soutien à vos projets de construction de logements sociaux en zone tendues,/aides/c8af-etre-accompagne-dans-la-diversification-de-vo/,True,,False,url not starting with http,[],False
Être accompagné dans le réaménagement des friches afin de les rendre constructibles - Aménagement et foncier,/aides/1150-etre-accompagne-dans-le-reamenagement-des-fri/,True,,False,url not starting with http,[],False
Financer une offre de service territorial innovant - Service de transport et mobilité durable,/aides/d251-financer-une-offre-de-service-territorial-inn/,False,url changed to https://www.banquedesterritoires.fr/financer-entreprise-proposant-service-territorial?pk_campaign=Aides_Territoires&pk_kwd=transport_mobilite_durable&pk_source=Affiliation,False,url not starting with http,[],False
Mener des projets en faveur de l'accès au livre et à la lecture - Dotation générale de décentralisation (DGD) Bibliothèques,/aides/8e9c-mener-des-projets-en-faveur-de-lacces-au-livr/,False,url changed to https://www.culture.gouv.fr/Thematiques/Livre-et-lecture/Les-bibliotheques-publiques/DGD-bibliotheques,False,url not starting with http,[],False
Accélérer la transition écologique et le rebond de l’agriculture française,/aides/a1a5-accelerer-la-transition-ecologique-et-le-rebo/,False,url changed to https://www.bpifrance.fr/nos-actualites/plan-de-relance-10-millions-deuros-pour-les-entreprises-de-la-transition-agroecologique?utm_campaign=Agro%C3%83%C2%A9cologie%2C%20tourisme%2C%20jeunesse%3A%20l%27actu%20du%20plan%20de%20relance&utm_medium=email&utm_source=bpifrance-marketing-digital,False,url not starting with http,[],False
Impliquer les étudiants dans les projets de développement locaux,/aides/6855-accueillir-petites-villes-accueillez-un-ateli/,True,,False,url not starting with http,[],False
"Préparer la sortie de crise sanitaire pour les soignants, aidants et populations vulnérables",/aides/6411-tous-unis-contre-le-virus-preparer-la-sortie-/,True,,False,url not starting with http,[],False
Bénéficier d'un co-financement pour soutenir la maîtrise d’ouvrage et/ou la maîtrise d’œuvre tout au long de la réalisation de votre projet - Co-financement de la maîtrise d'œuvre,/aides/0c96-beneficier-dun-co-financement-pour-soutenir-l/,True,,False,url not starting with http,[],False
Obtenir rapidement une vision de la performance énergétique de votre patrimoine - Conseil en Orientation Energétique (COE) du Patrimoine (AMO bâtiment),/aides/3b45-obtenir-rapidement-une-vision-de-la-performan/,True,,False,url not starting with http,[],False
Obtenir un diagnostic énergétique des bâtiments publics pour chiffrer précisément les coûts et les gains énergétiques de chaque action et prioriser les travaux,/aides/ec74-obtenir-un-diagnostic-energetique-des-batimen/,True,,False,url not starting with http,[],False
Réaliser une étude du montage juridique et financier pour déterminer le montage qui vous serait le plus approprié dans le cas d’opérations complexes,/aides/85d8-realiser-une-etude-du-montage-juridique-et-fi/,True,,False,url not starting with http,[],False
Être accompagné pour prioriser au mieux vos investissements de rénovation - Schéma directeur énergie et aide à l'élaboration du Plan pluriannuel d'investissement,/aides/fefb-etre-accompagne-pour-prioriser-au-mieux-vos-i/,True,,False,url not starting with http,[],False
Obtenir un accompagnement pour définir une stratégie patrimoniale du parc d’ouvrages d’art - Appui à la rénovation des ouvrages d’art,/aides/b85a-obtenir-un-accompagnement-pour-definir-une-st/,True,,False,url not starting with http,[],False
Bénéficier d'un marché de partenariat pour financer vos projets - Le marché de partenariat pour financer vos projets,/aides/3340-beneficier-dun-marche-de-partenariat-pour-fin/,True,,False,url not starting with http,[],False
Favoriser la biodiversité dans vos projets d’école  - Projets d’école : développer la végétalisation des établissements scolaires,/aides/e3da-favoriser-la-biodiversite-dans-vos-projets-de/,False,url changed to https://www.banquedesterritoires.fr/fabrique-ecole-de-demain/enjeux?pk_campaign=Aides_Territoires&pk_kwd=projets_ecole_vegetalisation&pk_source=Affiliation,False,url not starting with http,[],False
Investir dans l'innovation sociale pour la santé et le médico-social,/aides/cdbc-investir-dans-linnovation-sociale-pour-la-san/,True,,False,url not starting with http,[],False
Développer les tiers-lieux d'innovation sociale pour participer au développement économique de leur territoire,/aides/b33b-developper-les-tiers-lieux-dinnovation-social/,True,,False,url not starting with http,['https://www.campusdestierslieux.com/wp-content/uploads/2020/07/DP-CTL-LAUREATS-PROMO1-2020_.pdf'],True
Développer des projets d’agriculture urbaine - Agriculture urbaine,/aides/e0d1-developper-des-projets-dagriculture-urbaine-a/,True,,False,url not starting with http,[],False
Accélérer la transition alimentaire afin de développer des circuits courts et des filières locales de qualité,/aides/779f-accelerer-la-transition-alimentaire-afin-de-d/,True,,False,url not starting with http,[],False
Obtenir un accompagnement et un investissement pour financer vos projets de lutte contre les fractures sociales et territoriales - Développer les entreprises d'insertion,/aides/41a7-obtenir-un-accompagnement-et-un-investissemen/,True,,False,url not starting with http,[],False
Investir dans l'innovation pour la formation professionnelle - Innovation en éducation,/aides/192d-investir-dans-linnovation-pour-la-formation-p/,True,,False,url not starting with http,[],False
Investir dans l’innovation pour l’éducation- Education et Edtech for Good,/aides/4b71-investir-dans-linnovation-pour-leducation-edu/,True,,False,url not starting with http,[],False
Soutenir des projets de connexion à la nature et de conservation de la nature et des espèces,/aides/ace8-soutien-aux-projets-par-la-fondation-nature-e/,True,,True,,[],False
Financer les études préalables pour réduire l'impact environnemental du secteur agro-alimentaire,/aides/4311-aider-etudes-prealables-a-une-demarche-ou-un-/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/subvention-etudes-prealables-a-demarche-projet-dalimentation-durable,False,url not starting with http,[],False
Financer les études liées à la réduction des déchets issus des chantiers de construction,/aides/67ff-aider-aux-etudes-daccompagnement-de-la-maitri/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/etudes-daccompagnement-maitrise-douvrage-reduire-mieux-gerer-dechets-chantiers,False,url not starting with http,[],False
Aider à l'investissement dans les équipements de recyclage des déchets,/aides/d389-aider-a-linvestissements-dans-les-equipements/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/financement-investissements-recyclage-dechets-dont-orplast-regeneration,False,url not starting with http,[],False
"Financer les diagnostics de territoire et études préalables aux investissement de réemploi, réparation et réutilisation",/aides/0e5a-aider-au-diagnostic-de-territoire-ou-detude-p/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/financement-dun-diagnostic-territoire-detude-prealable-a-investissement-reemploi-reparation,False,url not starting with http,[],False
"Accompagner les projets liés au réemploi, la réduction et la substitution des emballages et contenants, notamment en plastique à usage unique",/aides/a9ce-aider-au-reemploi-la-reduction-et-la-substitu/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-reemploi-reduction-substitution-emballages-contenants-notamment-plastique-a-usage-unique,False,url not starting with http,[],False
Financer les études préalables aux investissements de recyclage,/aides/c028-aider-aux-etudes-prealables-aux-investissemen/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/etudes-prealables-investissements-recyclage-dont-orplast-regeneration,False,url not starting with http,[],False
Financer les études et tests préalables aux investissements servant à incorporer des matières premières issues du recyclage,/aides/bd84-aider-aux-etudes-et-tests-prealables-aux-inve/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/etudes-tests-prealables-investissements-incorporer-matieres-premieres-issues-recyclage,False,url not starting with http,[],False
Aider à l'investissement et/ou à la mise en œuvre de la tarification incitative du service public des déchets,/aides/5ad5-aider-a-linvestissement-etou-a-la-mise-en-uvr/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/financement-a-linvestissement-a-mise-oeuvre-tarification-incitative,False,url not starting with http,[],False
Financer les études de préfiguration d'une démarche d'écologie industrielle et territoriale,/aides/478c-aider-aux-etude-de-prefiguration-dune-demarch/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/Conditions-eligibilite-financement-ecologie-industrielle-territoriale-etude-2021.pdf']",True
Financer les actions en faveur du changement de mentalité en faveur de la transition écologique (action ponctuelle ou recrutement),/aides/758f-aider-les-actions-en-faveur-de-la-transition-/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-06/conditions-eligibilite-financement-actions-faveur-transition-ecologique-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer des audits énergétiques en entreprise et industrie,/aides/d3f2-aide-financement-des-audits-energetiques-en-e/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/financement-audits-energetiques-entreprise-industrie,False,url not starting with http,[],False
Aider à l'installation de production de chaleur biomasse/bois,/aides/58bb-aider-a-linstallation-de-production-de-chaleu/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-installation-biomasse-energie-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer des études de faisabilité chaufferie biomasse (Fonds chaleur),/aides/5239-financer-des-etudes-de-faisabilite-chaufferie/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer une assistance à maîtrise d’ouvrage pour une chaufferie biomasse,/aides/134f-financer-une-assistance-a-maitrise-douvrage-p/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer une étude de faisabilité de récupération de chaleur fatale,/aides/6d8f-financer-une-etude-de-faisabilite-de-recupera/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Soutenir la création de postes de Conseillers en énergie partagé (CEP),/aides/4c2f-soutenir-la-creation-de-postes-de-conseil-en-/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-conseiller-energie-partage-ademe-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-05/charte-conseils-energie-partage-cep-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer les installations géothermiques de production de chaleur et de froid,/aides/897a-financer-les-installations-geothermiques-de-p/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/conditions-eligibilite-financement-installation-geothermie-profonde-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/condition-eligibilite-financement-installation-geothermie-surface-2021.pdf', 'https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer des installations de boucles d’eau tempérée géothermiques de production de chaleur et de froid,/aides/e7fb-financer-des-installations-de-boucles-deau-te/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/condition-eligibilite-financement-boucle-eau-temperee-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Réaliser un diagnostic du potentiel de déploiement de l’hydrogène sur votre territoire,/aides/d111-realiser-un-diagnostic-du-potentiel-de-deploi/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer un accompagnement pour la réalisation d’un Schéma directeur immobilier énergétique (SDIE),/aides/4306-financer-un-accompagnement-pour-la-realisatio/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer une Assistance à maîtrise d’ouvrage (AMO) pour des rénovations énergétiques globales avec Contrat de performance énergétique (CPE),/aides/d7eb-financer-une-amo-pour-des-renovations-energet/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer une mission de commissionnement pour des rénovations énergétiques globale,/aides/7f1b-financer-une-mission-de-commissionnement-pour/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer les investissements de réseaux de chaleur ou de froid,/aides/7391-financer-les-investissements-de-reseaux-de-ch/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-reseau-chaleur-froid-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Développer les énergies renouvelables thermiques,/aides/eb08-aider-un-contrat-de-developpement-des-energie/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-developpement-energies-renouvelables-thermiques-2021.pdf', 'https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer les installations de production d'eau chaude solaire,/aides/3938-financer-les-installations-de-production-deau/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/conditions-eligibilite-financement-pompe-chaleur-solaire-eau-chaude-sanitaire-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/conditions-eligibilite-financement-solaire-thermique-eau-chaude-metropole-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/conditions-eligbilite-financement-solaire-thermique-eau-chaude-outre-mer-2021.pdf', 'https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/conditions-eligibilite-financement-solaire-thermique-chauffage-eau-chaude-combine-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf']",True
Financer une étude de faisabilité pour une installation solaire thermique,/aides/0036-financer-une-etude-de-faisabilite-dinstallati/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/conditions-eligibilite-financement-generique-etudes-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Développer l’offre de combustibles bois pour la valorisation en chaufferies,/aides/a7de-developper-loffre-de-combustibles-bois-pour-l/,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/collectivites/sites/default/files/2021-05/fonds-chaleur-grandes-orientations.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-02/condition-eligibilite-financement-approvisionnement-biomasse-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-03/guide-depenses-ademe-03-2021.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/2021-01/Guide%20du%20porteur%20de%20projet%20demande%20aide%20ADEME%20%202021.pdf']",True
Financer les études de lutte contre le gaspillage,/aides/2e0f-aider-aux-etudes-de-lutte-contre-le-gaspillag/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/subvention-etudes-lutte-contre-gaspillage,False,url not starting with http,[],False
Financer les équipements de lutte contre le gaspillage,/aides/3546-aider-aux-equipements-de-lutte-contre-le-gasp/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/subvention-equipements-lutte-contre-gaspillage,False,url not starting with http,[],False
Financer les études préalables à la reconversion des friches à risque de pollution ou polluées,/aides/16ab-aider-aux-etudes-prealables-a-la-reconversion/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aide-etudes-prealables-a-reconversion-friches-a-risque-pollution-polluees,False,url not starting with http,[],False
Financer les prestations d'assistance à maîtrise d'ouvrage (AMO) ou de maîtrise d'oeuvre (MOE),/aides/1a9f-financer-des-prestations-damo-ou-de-moe-pour-/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/financement-prestations-damo-moe-projets-dinvestissements,False,url not starting with http,[],False
"Financer des équipements de réemploi, réparation et réutilisation",/aides/8aa5-financer-des-equipements-de-reemploi-reparati/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/financement-equipements-reemploi-reparation-reutilisation,False,url not starting with http,[],False
Financer le projet de vie sociale et partagée d'un projet d'habitat inclusif,/aides/cf3f-financer-le-projet-de-vie-sociale-et-partagee/,False,url not starting with http,False,url not starting with http,[],False
Protéger la biodiversité et les espaces naturels - Dotation de soutien aux communes pour la protection de la biodiversité - 2021,/aides/b7c4-proteger-la-biodiversite-et-les-espaces-natur/,True,,False,url not starting with http,[],False
Obtenir une solution d'accompagnement en ingénierie dans le contexte de crise sanitaire,/aides/650e-obtenir-une-solution-daccompagnement-en-ingen/,True,,False,url not starting with http,[],False
Renforcer vos fonds propres grâce à l'investissement de la Banque des Territoires - Ligne d'investissement France Région Tourisme,/aides/bd85-renforcer-vos-fonds-propres-grace-a-linvestis/,True,,False,url not starting with http,[],False
Renforcer vos fonds propres grâce à la Banque des Territoires - Ligne d'investissement Rebond,/aides/3b5d-renforcer-vos-fonds-propres-grace-a-la-banque/,True,,False,url not starting with http,[],False
Bénéficier d’une offre de quasi-fonds propres sans actionnariat,/aides/19a1-beneficier-dune-offre-de-quasi-fonds-propres-/,True,,False,url not starting with http,[],False
Bénéficier d’un apport en quasi-fonds propres en complément de fonds propres,/aides/5432-beneficier-dun-apport-en-quasi-fonds-propres-/,True,,False,url not starting with http,[],False
Trouver une offre de financement destinés aux Entreprises Publiques Locales  - Financement des EPL,/aides/3d59-trouver-une-offre-de-financement-destines-aux/,True,,False,url not starting with http,[],False
Couvrir un besoin ponctuel de trésorerie et de financer vos opérations - Prêts bancaires Court et Moyen terme,/aides/7fef-couvrir-un-besoin-ponctuel-de-tresorerie-et-d/,True,,False,url not starting with http,[],False
Financer jusqu'à 80 ans la partie foncière de vos opérations grâce au prêt Octofoncier - Octofoncier,/aides/5c53-financer-jusqua-80-ans-la-partie-fonciere-de-/,True,,False,url not starting with http,[],False
Trouver une offre dédiée au financement d'opérations de réhabilitation de logements locatifs sociaux - Prêt PAM Taux Fixe,/aides/6863-trouver-une-offre-dediee-au-financement-doper/,True,,False,url not starting with http,['http://www.banquedesterritoires.fr/sites/default/files/2018-11/la-mobilisation-des-fonds.pdf'],True
Bénéficier d'une offre de prêt dédiée au financement d'opérations de rénovation thermique - Prêt PAM Taux fixe Eco-prêt,/aides/626f-decouvrir-loffre-de-pret-dediee-au-financemen/,True,,False,url not starting with http,"['http://www.banquedesterritoires.fr/sites/default/files/2018-11/les-index.pdf', 'http://www.banquedesterritoires.fr/sites/default/files/2018-11/la-mobilisation-des-fonds.pdf']",True
Être accompagné dans la reconfiguration de votre parc social et alléger la charge financière des programmes de démolitions - Dispositif RIAD,/aides/1608-etre-accompagne-dans-la-reconfiguration-de-vo/,True,,False,url not starting with http,[],False
Sécurisez vos opérations par la garantie financière - Garantie Financière,/aides/433b-securisez-vos-operations-par-la-garantie-fina/,True,,False,url not starting with http,[],False
Sécuriser vos fonds et anticiper les risques grâce à la consignation - Garantir ses actions avec la consignation,/aides/6b70-securiser-vos-fonds-et-anticiper-les-risques-/,True,,False,url not starting with http,[],False
